,movieId,title,genres,userId,tag
7097,27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,,
7098,27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,,
7099,27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,,
7101,30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,,
7104,30803,3-Iron (Bin-jip) (2004),Drama|Romance,,
7114,30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance,,
7115,30818,Beyond the Sea (2004),Drama|Musical,,
7120,30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller,,
7121,30848,"Love Song for Bobby Long, A (2004)",Drama,,
7123,30883,Fat Albert (2004),Comedy|Fantasy,,
7124,30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",Drama,,
7128,30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,,
7129,30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance,,
7130,30994,Little Miss Marker (1980),Comedy|Drama,,
7131,31000,Sweet Liberty (1986),Comedy,,
7133,31038,Smooth Talk (1985),Drama|Romance,,
7134,31049,Out Cold (1989),Comedy|Thriller,,
7135,31083,Man Trouble (1992),Comedy|Romance,,
7136,31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama,,
7137,31101,Stander (2003),Action|Crime|Drama,,
7138,31114,Imaginary Heroes (2004),Comedy|Drama,,
7139,31116,Sergeant York (1941),Drama|War,,
7140,31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime,,
7141,31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War,,
7142,31162,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama,,
7143,31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,,
7144,31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,,
7145,31221,Elektra (2005),Action|Adventure|Crime|Drama,,
7146,31223,Racing Stripes (2005),Children|Comedy,,
7147,31225,Coach Carter (2005),Drama,,
7148,31260,Boys Town (1938),Drama,,
7149,31297,Gold Diggers of 1935 (1935),Comedy|Musical,,
7150,31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama,,
7151,31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,,
7152,31367,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller,,
7153,31410,"Downfall (Untergang, Der) (2004)",Drama|War,,
7154,31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,,
7155,31422,Are We There Yet? (2005),Children|Comedy,,
7156,31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller,,
7157,31427,Hide and Seek (2005),Horror|Mystery|Thriller,,
7158,31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller,,
7159,31433,"Wedding Date, The (2005)",Comedy|Romance,,
7160,31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,,
7162,31445,Employee of the Month (2004),Comedy|Drama,,
7163,31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,,
7164,31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,,
7165,31553,Double Dragon (1994),Action|Adventure|Sci-Fi,,
7166,31590,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller,,
7167,31610,Purple Butterfly (Zi hudie) (2003),Drama,,
7168,31617,El Cid (1961),Action|Adventure|Drama|Romance|War,,
7175,31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,,
7176,31664,Gorgeous (Boh lee chun) (1999),Action|Comedy|Romance,,
7177,31685,Hitch (2005),Comedy|Romance,,
7178,31692,Uncle Nino (2003),Comedy,,
7179,31694,Bride & Prejudice (2004),Comedy|Musical|Romance,,
7180,31696,Constantine (2005),Action|Fantasy|Horror|Thriller,,
7181,31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,,
7182,31700,Because of Winn-Dixie (2005),Children|Comedy|Drama,,
7183,31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War,,
7184,31737,Bunny Lake Is Missing (1965),Mystery|Thriller,,
7185,31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,,
7186,31851,Sons of the Desert (1933),Comedy,,
7187,31867,Man of the House (2005),Action|Comedy,,
7188,31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,,
7190,31909,Dr. Giggles (1992),Comedy|Horror,,
7191,31921,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller,,
7193,31925,Royal Flash (1975),Adventure|Comedy|Romance,,
7194,31952,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery,,
7195,31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War,,
7196,32009,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance,,
7197,32011,Cursed (2005),Horror|Thriller,,
7198,32017,"Pacifier, The (2005)",Action|Comedy,,
7199,32019,Be Cool (2005),Comedy|Crime|Musical,,
7200,32022,Gunner Palace (2004),Documentary|War,,
7201,32029,Hostage (2005),Action|Crime|Drama|Thriller,,
7202,32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,,
7203,32058,Class Action (1991),Drama,,
7204,32060,"Cat and the Canary, The (1927)",Horror|Mystery,,
7205,32116,"Oh, God! You Devil (1984)",Comedy,,
7206,32139,"Agony and the Ecstasy, The (1965)",Drama,,
7208,32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller,,
7209,32213,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,,
7210,32234,Julia (1977),Drama,,
7211,32243,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime,,
7212,32289,Ice Princess (2005),Children|Comedy|Drama,,
7213,32291,Melinda and Melinda (2004),Comedy|Drama,,
7214,32294,Milk and Honey (2003),Drama,,
7215,32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,,
7216,32298,Guess Who (2005),Comedy|Romance,,
7217,32300,D.E.B.S. (2004),Action|Comedy,,
7218,32302,"League of Ordinary Gentlemen, A (2004)",Documentary,,
7219,32314,Incident at Loch Ness (2004),Adventure|Comedy|Documentary,,
7221,32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama,,
7222,32392,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western,,
7223,32440,If Looks Could Kill (1991),Action|Comedy,,
7224,32442,Greedy (1994),Comedy,,
7225,32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy,,
7226,32460,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,,
7227,32469,We're No Angels (1955),Comedy|Crime|Drama,,
7228,32511,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure,,
7229,32515,Walker (1987),Adventure|Drama|War|Western,,
7230,32554,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller,,
7235,32589,Beauty Shop (2005),Comedy,,
7236,32596,Sahara (2005),Action|Adventure|Comedy,,
7237,32598,Fever Pitch (2005),Comedy|Romance,,
7238,32600,Eros (2004),Drama,,
7239,32620,Not on the Lips (Pas sur la bouche) (2003),Comedy|Musical|Romance,,
7240,32632,Electra Glide in Blue (1973),Action|Crime,,
7241,32649,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War,,
7242,32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,,
7243,32659,Tanguy (2001),Comedy,,
7244,32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy,,
7245,32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller,,
7246,32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,,
7247,32770,Brothers (Brødre) (2004),Drama,,
7248,32799,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance,,
7249,32862,With Six You Get Eggroll (1968),Comedy|Romance,,
7250,32875,Holiday (Jour de fête) (1949),Comedy,,
7251,32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,,
7252,32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi,,
7253,32906,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War,,
7254,32914,Carrie (2002),Drama|Horror|Thriller,,
7255,32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance,,
7256,33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,,
7257,33085,"Amityville Horror, The (2005)",Horror|Thriller,,
7258,33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi,,
7259,33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,,
7260,33126,"Frisco Kid, The (1979)",Comedy|Western,,
7261,33132,State Property 2 (2005),Action|Crime|Drama,,
7262,33138,Palindromes (2004),Adventure|Comedy|Drama,,
7263,33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance,,
7264,33148,King's Ransom (2005),Comedy|Crime,,
7268,33158,xXx: State of the Union (2005),Action|Crime|Thriller,,
7273,33164,House of Wax (2005),Horror|Thriller,,
7275,33171,Mysterious Skin (2004),Drama|Mystery,,
7276,33188,Mischief (1985),Comedy|Romance,,
7277,33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,,
7278,33237,San Francisco (1936),Drama|Musical|Romance,,
7279,33294,Vampire Hunter D (1985),Animation|Fantasy|Horror,,
7280,33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance,,
7281,33312,"Cocoanuts, The (1929)",Comedy|Musical,,
7282,33421,Dear Wendy (2005),Drama,,
7283,33435,Los Angeles Plays Itself (2003),Documentary,,
7284,33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,,
7287,33495,Kicking & Screaming (2005),Comedy,,
7288,33499,Monster-in-Law (2005),Comedy|Romance,,
7289,33558,"Snow Walker, The (2003)",Adventure|Drama,,
7290,33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,,
7291,33615,Madagascar (2005),Adventure|Animation|Children|Comedy,,
7292,33629,Airborne (1993),Adventure|Comedy,,
7293,33639,Mad Hot Ballroom (2005),Children|Documentary,,
7294,33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller,,
7295,33646,"Longest Yard, The (2005)",Comedy|Drama,,
7296,33649,Saving Face (2004),Comedy|Drama|Romance,,
7299,33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,,
7300,33672,Lords of Dogtown (2005),Action|Comedy|Drama,,
7301,33677,Rock School (2005),Documentary,,
7302,33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,,
7303,33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy,,
7304,33683,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller,,
7305,33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical,,
7306,33779,Eddie Izzard: Dress to Kill (1999),Comedy,,
7307,33781,Quo Vadis (1951),Drama|Romance,,
7308,33794,Batman Begins (2005),Action|Crime|IMAX,,
7309,33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi,,
7310,33815,"Perfect Man, The (2005)",Comedy|Drama|Romance,,
7311,33826,Saint Ralph (2004),Comedy|Drama,,
7312,33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,,
7313,33834,Land of the Dead (2005),Action|Horror|Thriller,,
7314,33836,Bewitched (2005),Comedy|Fantasy|Romance,,
7315,33838,Rize (2005),Documentary,,
7316,33880,Me and You and Everyone We Know (2005),Comedy|Drama,,
7317,33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller,,
7318,33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,,
7319,33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance,,
7320,33966,Cop and ½ (1993),Comedy,,
7321,34018,At the Circus (1939),Comedy|Musical,,
7322,34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,,
7323,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,,
7324,34129,Rebound (2005),Comedy,,
7325,34143,Dark Water (2005),Drama|Horror|Thriller,,
7326,34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama,,
7333,34153,Murderball (2005),Documentary,,
7335,34164,Happy Endings (2005),Comedy|Drama,,
7337,34292,Hardware (1990),Action|Horror|Sci-Fi,,
7338,34312,"Calcium Kid, The (2004)",Comedy,,
7339,34319,"Island, The (2005)",Action|Sci-Fi|Thriller,,
7340,34321,Bad News Bears (2005),Children|Comedy,,
7342,34326,Last Days (2005),Drama,,
7343,34330,November (2004),Drama|Mystery,,
7344,34332,Sky High (2005),Action|Adventure|Children|Comedy,,
7345,34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,,
7346,34336,Must Love Dogs (2005),Comedy|Romance,,
7347,34338,"Aristocrats, The (2005)",Comedy|Documentary,,
7349,34397,"Order, The (2001)",Action|Adventure|Drama|Thriller,,
7353,34450,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama,,
7355,34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,,
7356,34523,The Chumscrubber (2005),Comedy|Drama,,
7358,34530,Deuce Bigalow: European Gigolo (2005),Comedy,,
7359,34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,,
7360,34534,Four Brothers (2005),Action|Crime|Drama,,
7361,34536,The Great Raid (2005),Action|Drama|War,,
7362,34540,Pretty Persuasion (2005),Comedy|Drama,,
7365,34800,Private Resort (1985),Comedy,,
7366,34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller,,
7369,35347,Animal Farm (1954),Animation|Drama,,
7370,35807,"Teahouse of the August Moon, The (1956)",Comedy,,
7375,35957,Red Eye (2005),Horror|Thriller,,
7376,36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller,,
7377,36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy,,
7378,36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi,,
7379,36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War,,
7380,36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,,
7381,36477,"Baxter, The (2005)",Comedy|Drama|Romance,,
7382,36509,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,,
7386,36519,Transporter 2 (2005),Action|Crime|Thriller,,
7387,36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,,
7390,36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller,,
7392,36537,Thumbsucker (2005),Comedy|Drama,,
7393,36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,,
7394,36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller,,
7395,36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama,,
7396,37211,Go West (1940),Comedy|Musical|Western,,
7398,37380,Doom (2005),Action|Horror|Sci-Fi,,
7399,37382,Domino (2005),Crime|Drama|Thriller,,
7401,37386,Aeon Flux (2005),Action|Sci-Fi,,
7402,37444,Frankenstein 90 (1984),Comedy|Horror|Romance,,
7403,37475,"Unfinished Life, An (2005)",Drama,,
7404,37477,"Man, The (2005)",Action|Comedy|Crime,,
7405,37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,,
7406,37545,Woyzeck (1979),Drama,,
7407,37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,,
7408,37727,Flightplan (2005),Action|Drama|Thriller,,
7416,37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,,
7419,37739,"Greatest Game Ever Played, The (2005)",Drama,,
7421,37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,,
7422,37844,Roll Bounce (2005),Comedy|Drama|Romance,,
7423,37853,Into the Blue (2005),Action|Adventure|Crime|Thriller,,
7424,37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,,
7434,38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama,,
7435,38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance,,
7436,38164,"All This, and Heaven Too (1940)",Drama|Romance,,
7437,38198,Darwin's Nightmare (2004),Documentary,,
7438,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy,,
7439,38304,No Direction Home: Bob Dylan (2005),Documentary,,
7440,38388,Goal! The Dream Begins (Goal!) (2005),Drama,,
7441,38583,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller,,
7444,38992,Two for the Money (2005),Drama,,
7445,39183,Brokeback Mountain (2005),Drama|Romance,,
7446,39231,Elizabethtown (2005),Comedy|Drama|Romance,,
7453,39307,Dreamer: Inspired by a True Story (2005),Children|Drama,,
7454,39381,"Proposition, The (2005)",Crime|Drama|Western,,
7455,39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller,,
7456,39414,Shopgirl (2005),Comedy|Drama|Romance,,
7457,39427,Stay (2005),Thriller,,
7458,39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western,,
7459,39444,"Weather Man, The (2005)",Comedy|Drama,,
7460,39446,Saw II (2005),Horror|Thriller,,
7461,39449,Prime (2005),Comedy|Drama|Romance,,
7462,39516,Don't Move (Non ti muovere) (2004),Drama,,
7463,39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,,
7464,39801,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror,,
7465,39869,Manderlay (2005),Drama,,
7466,40148,Revolver (2005),Crime|Drama|Thriller,,
7469,40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,,
7470,40412,Dead Man's Shoes (2004),Crime|Thriller,,
7471,40414,Joyeux Noël (Merry Christmas) (2005),Drama|War,,
7472,40478,Night of the Lepus (1972),Horror|Sci-Fi|Thriller,,
7474,40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama,,
7475,40581,Just Friends (2005),Comedy|Romance,,
7477,40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama,,
7478,40614,Derailed (2005),Drama|Thriller,,
7479,40617,Creep (2004),Horror|Thriller,,
7481,40697,Babylon 5,Sci-Fi,,
7482,40723,Wolf Creek (2005),Crime|Horror|Thriller,,
7483,40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,,
7487,40826,Rent (2005),Drama|Musical|Romance,,
7488,40851,Zathura (2005),Action|Adventure|Children|Fantasy,,
7489,40870,C.R.A.Z.Y. (2005),Drama,,
7490,40946,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical,,
7492,40959,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller,,
7493,40962,"Yours, Mine and Ours (2005)",Comedy|Romance,,
7494,40966,"Libertine, The (2004)",Drama,,
7495,41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller,,
7496,41285,Match Point (2005),Crime|Drama|Romance,,
7497,41527,Paradise Now (2005),Crime|Drama|Thriller|War,,
7500,41571,Memoirs of a Geisha (2005),Drama|Romance,,
7501,41573,"Family Stone, The (2005)",Comedy|Drama|Romance,,
7502,41617,Havoc (2005),Crime|Drama|Romance,,
7503,41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama,,
7504,41712,"Room for Romeo Brass, A (1999)",Comedy|Drama,,
7505,41716,"Matador, The (2005)",Comedy|Drama|Thriller,,
7506,41724,Wal-Mart: The High Cost of Low Price (2005),Documentary,,
7507,41769,Mozart and the Whale (2005),Comedy|Drama|Romance,,
7508,41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War,,
7509,41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,,
7512,42004,Transamerica (2005),Adventure|Comedy|Drama,,
7513,42007,Rumor Has It... (2005),Comedy|Drama|Romance,,
7514,42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy,,
7515,42011,Fun with Dick and Jane (2005),Comedy|Crime,,
7516,42013,"Ringer, The (2005)",Comedy,,
7517,42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance,,
7518,42018,Mrs. Henderson Presents (2005),Comedy|Drama,,
7519,42176,"Ear, The (Ucho) (1970)",Drama|Thriller,,
7520,42191,Luxo Jr. (1986),Animation|Children,,
7521,42285,"Dentist, The (1996)",Horror|Thriller,,
7522,42418,"New World, The (2005)",Adventure|Drama|Romance,,
7524,42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,,
7525,42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama,,
7526,42602,"Boys of Baraka, The (2005)",Documentary,,
7528,42638,Grand Theft Parsons (2003),Comedy|Drama,,
7529,42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi,,
7530,42723,Hostel (2005),Horror,,
7531,42725,Grandma's Boy (2006),Comedy,,
7532,42728,Tristan & Isolde (2006),Drama|Romance,,
7533,42730,Glory Road (2006),Drama,,
7534,42732,Last Holiday (2006),Comedy,,
7535,42734,Hoodwinked! (2005),Animation|Children|Comedy,,
7536,42738,Underworld: Evolution (2006),Action|Fantasy|Horror,,
7538,42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy,,
7539,42943,Revolution (1985),Adventure|Drama|War,,
7540,42946,Project A ('A' gai waak) (1983),Action|Comedy,,
7541,43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy,,
7542,43333,Water (2005),Drama|Romance,,
7543,43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War,,
7544,43396,"World's Fastest Indian, The (2005)",Drama,,
7545,43419,Bandidas (2006),Action|Comedy|Crime|Western,,
7546,43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama,,
7547,43549,Helter Skelter (2004),Action|Crime|Drama|Horror,,
7548,43556,Annapolis (2006),Drama,,
7549,43558,Big Momma's House 2 (2006),Action|Comedy|Crime,,
